x,y
-10.0,100.0
-9.9,98.01
-9.8,96.04000000000002
-9.700000000000001,94.09000000000002
-9.600000000000001,92.16000000000003
-9.500000000000002,90.25000000000003
-9.400000000000002,88.36000000000004
-9.300000000000002,86.49000000000005
-9.200000000000003,84.64000000000006
-9.100000000000003,82.81000000000006
-9.000000000000004,81.00000000000007
-8.900000000000004,79.21000000000006
-8.800000000000004,77.44000000000007
-8.700000000000005,75.69000000000008
-8.600000000000005,73.96000000000008
-8.500000000000005,72.25000000000009
-8.400000000000006,70.5600000000001
-8.300000000000006,68.8900000000001
-8.200000000000006,67.24000000000011
-8.100000000000007,65.61000000000011
-8.000000000000007,64.00000000000011
-7.9000000000000075,62.41000000000012
-7.800000000000008,60.840000000000124
-7.700000000000008,59.29000000000013
-7.6000000000000085,57.76000000000013
-7.500000000000009,56.250000000000135
-7.400000000000009,54.76000000000014
-7.30000000000001,53.29000000000014
-7.20000000000001,51.840000000000146
-7.10000000000001,50.410000000000146
-7.000000000000011,49.00000000000015
-6.900000000000011,47.61000000000015
-6.800000000000011,46.24000000000015
-6.700000000000012,44.89000000000016
-6.600000000000012,43.56000000000016
-6.500000000000012,42.25000000000016
-6.400000000000013,40.960000000000164
-6.300000000000013,39.69000000000017
-6.2000000000000135,38.44000000000017
-6.100000000000014,37.21000000000017
-6.000000000000014,36.00000000000017
-5.900000000000015,34.81000000000017
-5.800000000000015,33.64000000000017
-5.700000000000015,32.49000000000017
-5.600000000000016,31.360000000000174
-5.500000000000016,30.250000000000178
-5.400000000000016,29.160000000000178
-5.300000000000017,28.090000000000177
-5.200000000000017,27.040000000000177
-5.100000000000017,26.01000000000018
-5.000000000000018,25.000000000000178
-4.900000000000018,24.01000000000018
-4.8000000000000185,23.040000000000177
-4.700000000000019,22.090000000000177
-4.600000000000019,21.160000000000178
-4.5000000000000195,20.250000000000178
-4.40000000000002,19.360000000000174
-4.30000000000002,18.490000000000173
-4.200000000000021,17.640000000000175
-4.100000000000021,16.810000000000173
-4.000000000000021,16.00000000000017
-3.9000000000000212,15.210000000000166
-3.800000000000021,14.440000000000161
-3.700000000000021,13.690000000000156
-3.600000000000021,12.96000000000015
-3.500000000000021,12.250000000000146
-3.400000000000021,11.56000000000014
-3.3000000000000207,10.890000000000137
-3.2000000000000206,10.240000000000132
-3.1000000000000205,9.610000000000127
-3.0000000000000204,9.000000000000123
-2.9000000000000203,8.410000000000117
-2.8000000000000203,7.8400000000001135
-2.70000000000002,7.290000000000109
-2.60000000000002,6.760000000000105
-2.50000000000002,6.2500000000001
-2.40000000000002,5.760000000000096
-2.30000000000002,5.2900000000000915
-2.2000000000000197,4.840000000000087
-2.1000000000000196,4.410000000000083
-2.0000000000000195,4.000000000000078
-1.9000000000000195,3.610000000000074
-1.8000000000000194,3.2400000000000695
-1.7000000000000193,2.8900000000000654
-1.6000000000000192,2.5600000000000613
-1.500000000000019,2.2500000000000573
-1.400000000000019,1.9600000000000533
-1.300000000000019,1.6900000000000492
-1.2000000000000188,1.4400000000000452
-1.1000000000000187,1.2100000000000413
-1.0000000000000187,1.0000000000000373
-0.9000000000000187,0.8100000000000336
-0.8000000000000187,0.6400000000000299
-0.7000000000000187,0.4900000000000262
-0.6000000000000187,0.36000000000002247
-0.5000000000000188,0.25000000000001876
-0.4000000000000188,0.16000000000001502
-0.3000000000000188,0.09000000000001128
-0.2000000000000188,0.04000000000000752
-0.1000000000000188,0.01000000000000376
-1.8790524691780774E-14,3.5308381819242297E-28
0.09999999999998122,0.009999999999996243
0.19999999999998122,0.039999999999992486
0.2999999999999812,0.08999999999998874
0.39999999999998126,0.15999999999998502
0.49999999999998124,0.24999999999998124
0.5999999999999812,0.35999999999997745
0.6999999999999812,0.4899999999999737
0.7999999999999812,0.6399999999999699
0.8999999999999811,0.8099999999999661
0.9999999999999811,0.9999999999999623
1.0999999999999812,1.2099999999999587
1.1999999999999813,1.439999999999955
1.2999999999999814,1.6899999999999515
1.3999999999999815,1.9599999999999482
1.4999999999999816,2.249999999999945
1.5999999999999817,2.5599999999999414
1.6999999999999817,2.889999999999938
1.7999999999999818,3.2399999999999345
1.899999999999982,3.6099999999999315
1.999999999999982,3.999999999999928
2.099999999999982,4.409999999999924
2.199999999999982,4.839999999999921
2.299999999999982,5.289999999999917
2.399999999999982,5.7599999999999145
2.4999999999999822,6.249999999999911
2.5999999999999823,6.759999999999908
2.6999999999999824,7.289999999999905
2.7999999999999825,7.839999999999902
2.8999999999999826,8.409999999999899
2.9999999999999827,8.999999999999897
3.0999999999999828,9.609999999999893
3.199999999999983,10.23999999999989
3.299999999999983,10.889999999999887
3.399999999999983,11.559999999999885
3.499999999999983,12.249999999999883
3.599999999999983,12.959999999999878
3.6999999999999833,13.689999999999877
3.7999999999999834,14.439999999999873
3.8999999999999835,15.209999999999871
3.9999999999999836,15.999999999999869
4.099999999999984,16.809999999999867
4.199999999999983,17.63999999999986
4.299999999999983,18.489999999999853
4.399999999999983,19.359999999999847
4.499999999999982,20.24999999999984
4.599999999999982,21.159999999999833
4.6999999999999815,22.089999999999826
4.799999999999981,23.039999999999818
4.899999999999981,24.009999999999813
4.9999999999999805,24.999999999999805
5.09999999999998,26.009999999999796
5.19999999999998,27.03999999999979
5.299999999999979,28.089999999999783
5.399999999999979,29.159999999999773
5.499999999999979,30.249999999999766
5.599999999999978,31.359999999999758
5.699999999999978,32.489999999999746
5.799999999999978,33.63999999999974
5.899999999999977,34.80999999999973
5.999999999999977,35.99999999999972
6.0999999999999766,37.20999999999972
6.199999999999976,38.439999999999706
6.299999999999976,39.68999999999969
6.3999999999999755,40.95999999999969
6.499999999999975,42.24999999999968
6.599999999999975,43.55999999999967
6.699999999999974,44.88999999999966
6.799999999999974,46.23999999999965
6.899999999999974,47.60999999999964
6.999999999999973,48.99999999999963
7.099999999999973,50.40999999999962
7.199999999999973,51.839999999999606
7.299999999999972,53.289999999999594
7.399999999999972,54.759999999999586
7.499999999999972,56.249999999999574
7.599999999999971,57.759999999999565
7.699999999999971,59.28999999999955
7.7999999999999705,60.83999999999954
7.89999999999997,62.40999999999953
7.99999999999997,63.99999999999952
8.09999999999997,65.6099999999995
8.199999999999969,67.2399999999995
8.299999999999969,68.88999999999947
8.399999999999968,70.55999999999946
8.499999999999968,72.24999999999946
8.599999999999968,73.95999999999944
8.699999999999967,75.68999999999943
8.799999999999967,77.43999999999942
8.899999999999967,79.20999999999941
8.999999999999966,80.99999999999939
9.099999999999966,82.80999999999938
9.199999999999966,84.63999999999936
9.299999999999965,86.48999999999936
9.399999999999965,88.35999999999935
9.499999999999964,90.24999999999933
9.599999999999964,92.15999999999931
9.699999999999964,94.08999999999929
9.799999999999963,96.03999999999928
9.899999999999963,98.00999999999927
9.999999999999963,99.99999999999926
